driver,response,method,block_len_m,rho,lo,hi,n,n_blocks
t01_mean,EPR,spearman,1000,0.01354774954817855,-0.021523403255890763,0.046361672767809385,228538,2959
t01_mean,EPR,pearson,1000,0.04907240761309272,0.003221809072363428,0.08954751667168799,228538,2959
wave_incidence_deg,WLR,spearman,500,-0.1151606709640333,-0.14190662191764833,-0.08795432509937198,228538,5453
wave_incidence_deg,WLR,spearman,1000,-0.1151606709640333,-0.14920503493859444,-0.08081335648090718,228538,2959
wave_incidence_deg,WLR,pearson,1000,-0.0148560709859826,-0.0648741573102221,0.03658206194855133,228538,2959
wave_incidence_deg,WLR,spearman,2000,-0.1151606709640333,-0.15665808360221742,-0.06874014571022949,228538,1647
wave_incidence_deg,NSM,spearman,1000,-0.1024903943989639,-0.13567551487949162,-0.06843491221454663,228538,2959
wave_incidence_deg,NSM,pearson,1000,-0.008651089131816064,-0.06017149265469228,0.04406492569548986,228538,2959
wave_incidence_deg,SCE,spearman,1000,-0.06353367000234138,-0.09719917166425855,-0.03316259496668492,228538,2959
wave_incidence_deg,SCE,pearson,1000,0.13868386715838957,0.0959325727393644,0.18177106859336137,228538,2959
wave_incidence_deg,EPR,spearman,1000,-0.10034474596250613,-0.13461489314401173,-0.06549594300652516,228538,2959
wave_incidence_deg,EPR,pearson,1000,-0.020932558541883958,-0.07378321608083395,0.03173909020294485,228538,2959
beach_slope_face,WLR,spearman,500,-0.2579413289220321,-0.2870296006056056,-0.22758927509343324,163897,3775
beach_slope_face,WLR,spearman,1000,-0.2579413289220321,-0.2958740892258236,-0.21772190810898362,163897,2031
beach_slope_face,WLR,pearson,1000,-0.17878245277968566,-0.22381966789377436,-0.13459097767755515,163897,2031
beach_slope_face,WLR,spearman,2000,-0.2579413289220321,-0.3074911674644248,-0.2049611114280963,163897,1138
beach_slope_face,NSM,spearman,1000,-0.2555393527070598,-0.29382020153162497,-0.2161824731789651,163897,2031
beach_slope_face,NSM,pearson,1000,-0.15861035570633938,-0.20533889198148986,-0.11881389847410036,163897,2031
beach_slope_face,SCE,spearman,1000,-0.1967107110660024,-0.23163368846995053,-0.15797928214198168,163897,2031
beach_slope_face,SCE,pearson,1000,-0.1398678137800067,-0.17625410812024356,-0.10239119444369765,163897,2031
beach_slope_face,EPR,spearman,1000,-0.25664617048100397,-0.295661327895898,-0.21826341216111375,163897,2031
beach_slope_face,EPR,pearson,1000,-0.1683439281697097,-0.2144595543924767,-0.12502695787762574,163897,2031
tanbeta_nearshore,WLR,spearman,500,0.11219934567331957,0.08495497501438688,0.1401917676917488,190375,4755
tanbeta_nearshore,WLR,spearman,1000,0.11219934567331957,0.07492431907973912,0.14561821524926338,190375,2638
tanbeta_nearshore,WLR,pearson,1000,0.05594360179204595,0.019370501967369405,0.09980297783372463,190375,2638
tanbeta_nearshore,WLR,spearman,2000,0.11219934567331957,0.06661249040410225,0.15656161305150526,190375,1497
tanbeta_nearshore,NSM,spearman,1000,0.10300427454374293,0.06629726918641239,0.13970088911476575,190375,2638
tanbeta_nearshore,NSM,pearson,1000,0.05800025890721125,0.017578404680554275,0.10641442603098623,190375,2638
tanbeta_nearshore,SCE,spearman,1000,-0.16035822635514788,-0.1943884949539526,-0.1264102968783745,190375,2638
tanbeta_nearshore,SCE,pearson,1000,-0.05167742024863321,-0.09239335089319359,-0.007565376666289102,190375,2638
tanbeta_nearshore,EPR,spearman,1000,0.10284236192797533,0.06542451807568955,0.13900872130778705,190375,2638
tanbeta_nearshore,EPR,pearson,1000,0.05544149586317618,0.01760601963388409,0.09884512544184705,190375,2638
closure_depth_m,WLR,spearman,500,0.013336465512559516,-0.015691691246039356,0.04297765258582016,213093,5150
closure_depth_m,WLR,spearman,1000,0.013336465512559516,-0.02266805271437727,0.04925088929199302,213093,2813
closure_depth_m,WLR,pearson,1000,-0.011081239358706625,-0.04710745490560562,0.024098409434708354,213093,2813
closure_depth_m,WLR,spearman,2000,0.013336465512559516,-0.03601160488055717,0.06274165338541259,213093,1574
closure_depth_m,NSM,spearman,1000,0.03273082692222794,-0.003968513335823566,0.06972125847606883,213093,2813
closure_depth_m,NSM,pearson,1000,-0.006840170127703569,-0.04399166916443737,0.028568773347860787,213093,2813
closure_depth_m,SCE,spearman,1000,-0.04407885570081546,-0.08243634801596814,-0.006820676796936122,213093,2813
closure_depth_m,SCE,pearson,1000,-0.008470607612766004,-0.04572832796974916,0.02496566708528691,213093,2813
closure_depth_m,EPR,spearman,1000,0.029865636460103488,-0.007226874276147729,0.06668215471761073,213093,2813
closure_depth_m,EPR,pearson,1000,-0.00592542499503039,-0.04363206230950844,0.029590157972510325,213093,2813
vlm_mm_yr,WLR,spearman,500,-0.08201255393318581,-0.10812961490411464,-0.05440244968558559,228538,5453
vlm_mm_yr,WLR,spearman,1000,-0.08201255393318581,-0.11618574150594761,-0.04706107213712263,228538,2959
vlm_mm_yr,WLR,pearson,1000,-0.035265543103721424,-0.05719851735906112,-0.014323850151087171,228538,2959
vlm_mm_yr,WLR,spearman,2000,-0.08201255393318581,-0.12919070100416333,-0.036398753239752835,228538,1647
vlm_mm_yr,NSM,spearman,1000,-0.07451939554360547,-0.10803614132280734,-0.03941556806268547,228538,2959
vlm_mm_yr,NSM,pearson,1000,-0.03567765626370978,-0.05865780485374424,-0.012832285637632938,228538,2959
vlm_mm_yr,SCE,spearman,1000,-0.0901284545182024,-0.12240657371960258,-0.05482758847838834,228538,2959
vlm_mm_yr,SCE,pearson,1000,-0.04970023424581231,-0.07216156779938794,-0.027248174396079457,228538,2959
vlm_mm_yr,EPR,spearman,1000,-0.07244357866244702,-0.1055788460847816,-0.03740055802281285,228538,2959
vlm_mm_yr,EPR,pearson,1000,-0.03067890327082822,-0.05285911846938529,-0.00871445695162713,228538,2959
backshore_mean,WLR,spearman,500,-0.052171204266558524,-0.07635489285473535,-0.026329129499625212,222030,5325
backshore_mean,WLR,spearman,1000,-0.052171204266558524,-0.08603593662663976,-0.018819564728994785,222030,2898
backshore_mean,WLR,pearson,1000,-0.061256798526682824,-0.08094275514417561,-0.039338118011460775,222030,2898
backshore_mean,WLR,spearman,2000,-0.052171204266558524,-0.094537591163214,-0.007635446657092735,222030,1618
backshore_mean,NSM,spearman,1000,-0.056662123965450305,-0.09021633191685688,-0.023685934917062487,222030,2898
backshore_mean,NSM,pearson,1000,-0.0628116157344781,-0.08265285258937255,-0.04076482900120971,222030,2898
backshore_mean,SCE,spearman,1000,-0.3524769299095745,-0.37901565692081246,-0.3267796615095134,222030,2898
backshore_mean,SCE,pearson,1000,-0.1696705711235734,-0.1872638995868734,-0.15794919575680577,222030,2898
backshore_mean,EPR,spearman,1000,-0.055481150590490885,-0.0885010297738581,-0.02199683869292365,222030,2898
backshore_mean,EPR,pearson,1000,-0.06485054491570189,-0.08508597016261642,-0.04295038289323903,222030,2898
backshore_max,WLR,spearman,500,-0.054046811028724946,-0.07767721119854307,-0.02937070647337862,222030,5325
backshore_max,WLR,spearman,1000,-0.054046811028724946,-0.08722392331515551,-0.022032354860451353,222030,2898
backshore_max,WLR,pearson,1000,-0.052253318364129726,-0.07246521974628327,-0.0297317864143562,222030,2898
backshore_max,WLR,spearman,2000,-0.054046811028724946,-0.09514463442180628,-0.010240186284194938,222030,1618
backshore_max,NSM,spearman,1000,-0.055918731792143204,-0.08890319677288885,-0.023739913953942666,222030,2898
backshore_max,NSM,pearson,1000,-0.05326023854061301,-0.07325294370617937,-0.030432602221664877,222030,2898
backshore_max,SCE,spearman,1000,-0.35098272684778503,-0.3789841566255607,-0.324506872237325,222030,2898
backshore_max,SCE,pearson,1000,-0.16491654764599506,-0.18108489377094375,-0.1536746641383686,222030,2898
backshore_max,EPR,spearman,1000,-0.05496848651645518,-0.08844375376322394,-0.02305039489861369,222030,2898
backshore_max,EPR,pearson,1000,-0.05369494975644892,-0.07453459530835302,-0.030085311474487748,222030,2898
hinterland_slope,WLR,spearman,500,0.01063762608469455,-0.012213861204826435,0.03248341516538819,221924,5323
hinterland_slope,WLR,spearman,1000,0.01063762608469455,-0.020098430009726317,0.03787506376575406,221924,2897
hinterland_slope,WLR,pearson,1000,-0.03523503447038156,-0.050820290151740194,-0.017993357345139124,221924,2897
hinterland_slope,WLR,spearman,2000,0.01063762608469455,-0.025470582507724524,0.04766824333185356,221924,1618
hinterland_slope,NSM,spearman,1000,0.014208750295462714,-0.016083546140931902,0.04288940363464608,221924,2897
hinterland_slope,NSM,pearson,1000,-0.035279735123903075,-0.0493898298935103,-0.020399576860743163,221924,2897
hinterland_slope,SCE,spearman,1000,-0.2850793926633248,-0.3104020992090052,-0.25879258120339,221924,2897
hinterland_slope,SCE,pearson,1000,-0.12910704346266938,-0.14688863477502714,-0.11709723889347103,221924,2897
hinterland_slope,EPR,spearman,1000,0.012801108541755452,-0.017604965396957713,0.041876719751957676,221924,2897
hinterland_slope,EPR,pearson,1000,-0.03342695471032448,-0.049422624176579014,-0.0170492188402907,221924,2897
spring_range_m,WLR,spearman,500,-0.05505855879308694,-0.07820657512201587,-0.03178236822035168,228538,5453
spring_range_m,WLR,spearman,1000,-0.05505855879308694,-0.08605532424459213,-0.022383605725787674,228538,2959
spring_range_m,WLR,pearson,1000,0.011911172173966837,-0.023327088321654206,0.04363203558247059,228538,2959
spring_range_m,WLR,spearman,2000,-0.05505855879308694,-0.09366681807009149,-0.016054269101282062,228538,1647
spring_range_m,NSM,spearman,1000,-0.06831543697141627,-0.09856138719559446,-0.03709003508616896,228538,2959
spring_range_m,NSM,pearson,1000,0.013692853134495264,-0.02271654068272473,0.044930199345977744,228538,2959
spring_range_m,SCE,spearman,1000,-0.04976527171718466,-0.08290390986679781,-0.017959354061815723,228538,2959
spring_range_m,SCE,pearson,1000,0.0707912251029568,0.0425508619478317,0.09557050433563369,228538,2959
spring_range_m,EPR,spearman,1000,-0.0656043676027539,-0.09562700675533421,-0.034536792578433194,228538,2959
spring_range_m,EPR,pearson,1000,0.007367766713278047,-0.028094817765846793,0.0391640581177419,228538,2959
form_factor,WLR,spearman,500,0.09667607796593125,0.07361770761140984,0.12006835121913229,228538,5453
form_factor,WLR,spearman,1000,0.09667607796593125,0.06442335096513696,0.12990156716061135,228538,2959
form_factor,WLR,pearson,1000,-0.005607722490710021,-0.037514555917370525,0.02942380955505631,228538,2959
form_factor,WLR,spearman,2000,0.09667607796593125,0.06037735999290884,0.13803070560726505,228538,1647
form_factor,NSM,spearman,1000,0.09990976872649968,0.06664025771206802,0.1333141879780086,228538,2959
form_factor,NSM,pearson,1000,-0.0069553069732308,-0.03794020005525181,0.02786414860897101,228538,2959
form_factor,SCE,spearman,1000,-0.035822739896754274,-0.06860855901958686,-0.002810461302730867,228538,2959
form_factor,SCE,pearson,1000,-0.10066081161211955,-0.1234070471355503,-0.07616156756877056,228538,2959
form_factor,EPR,spearman,1000,0.09764571352173779,0.06542741507588308,0.13044499203248358,228538,2959
form_factor,EPR,pearson,1000,-0.0026458419940535486,-0.034491325565040566,0.03244215381415167,228538,2959
dist_mouth_km,WLR,spearman,500,0.026794801218889764,0.002100729767388182,0.05096374071355982,228538,5453
dist_mouth_km,WLR,spearman,1000,0.026794801218889764,-0.006334684275025266,0.056956115256154675,228538,2959
dist_mouth_km,WLR,pearson,1000,0.0018507094882314467,-0.046506746722351944,0.050787426325175467,228538,2959
dist_mouth_km,WLR,spearman,2000,0.026794801218889764,-0.01076859588834867,0.0625361072679157,228538,1647
dist_mouth_km,NSM,spearman,1000,0.03336985122671294,0.00042355521399766355,0.06336944250806122,228538,2959
dist_mouth_km,NSM,pearson,1000,0.00036718922003053364,-0.04628545033131213,0.047887669081981284,228538,2959
dist_mouth_km,SCE,spearman,1000,0.11037085691159423,0.07894733879860008,0.14051311368234148,228538,2959
dist_mouth_km,SCE,pearson,1000,0.06055744786814912,0.02052377057598046,0.10500840165064507,228538,2959
dist_mouth_km,EPR,spearman,1000,0.03064571693812312,-0.0016642940741687846,0.06054466980274663,228538,2959
dist_mouth_km,EPR,pearson,1000,0.00687264235475371,-0.042533546442226206,0.05620117068851266,228538,2959
river_supply_idx,WLR,spearman,500,-0.10328217347246801,-0.13057563057306765,-0.07630050430260378,228538,5453
river_supply_idx,WLR,spearman,1000,-0.10328217347246801,-0.1401002019050911,-0.06882363007592839,228538,2959
river_supply_idx,WLR,pearson,1000,0.001469216430433653,-0.06479951579457971,0.06640300124626543,228538,2959
river_supply_idx,WLR,spearman,2000,-0.10328217347246801,-0.15174042815222186,-0.05557026021985081,228538,1647
river_supply_idx,NSM,spearman,1000,-0.08340107398247862,-0.11906410456497836,-0.04716602307268321,228538,2959
river_supply_idx,NSM,pearson,1000,0.01712760128211978,-0.045783471183285906,0.08340922573920309,228538,2959
river_supply_idx,SCE,spearman,1000,0.15198491562864844,0.11716298193827988,0.18598711730253029,228538,2959
river_supply_idx,SCE,pearson,1000,0.11333861685957461,0.05419755894901608,0.17280161656546994,228538,2959
river_supply_idx,EPR,spearman,1000,-0.08525619129135988,-0.12082782082057841,-0.04819307598072626,228538,2959
river_supply_idx,EPR,pearson,1000,0.016001772668683932,-0.04892026598641257,0.08111062484622833,228538,2959
rain_mm_yr,WLR,spearman,500,0.024071783218883695,-0.0028361980761076396,0.052892013745208535,228538,5453
rain_mm_yr,WLR,spearman,1000,0.024071783218883695,-0.013080217497747492,0.06012721540957407,228538,2959
rain_mm_yr,WLR,pearson,1000,-0.005446540116203047,-0.03978158899203781,0.02954798942957469,228538,2959
rain_mm_yr,WLR,spearman,2000,0.024071783218883695,-0.022093231434461593,0.0723825863235695,228538,1647
rain_mm_yr,NSM,spearman,1000,0.0078654186130958,-0.029975245823257772,0.04546701499456284,228538,2959
rain_mm_yr,NSM,pearson,1000,-0.0028943186815356702,-0.034783085653319834,0.02894976086171146,228538,2959
rain_mm_yr,SCE,spearman,1000,-0.10768505869326746,-0.1385730315983816,-0.07419750534966572,228538,2959
rain_mm_yr,SCE,pearson,1000,0.008540790475434573,-0.018869367321991248,0.03515978831214742,228538,2959
rain_mm_yr,EPR,spearman,1000,0.007026157087376356,-0.030884337297858028,0.04360157707648323,228538,2959
rain_mm_yr,EPR,pearson,1000,-0.005604247933515589,-0.03840287059547318,0.028080391661703848,228538,2959
rainstorm_days,WLR,spearman,500,0.013125084564893263,-0.013679007388441902,0.04131398773544255,228538,5453
rainstorm_days,WLR,spearman,1000,0.013125084564893263,-0.02614597750514079,0.050112075799418954,228538,2959
rainstorm_days,WLR,pearson,1000,-0.0114455679190065,-0.04701300031795901,0.02536986783209191,228538,2959
rainstorm_days,WLR,spearman,2000,0.013125084564893263,-0.03403896217789016,0.06380355296578359,228538,1647
rainstorm_days,NSM,spearman,1000,-0.0027332106167175852,-0.042064811234731075,0.0376483441993254,228538,2959
rainstorm_days,NSM,pearson,1000,-0.012721487762327129,-0.046031679254528106,0.020140101347945655,228538,2959
rainstorm_days,SCE,spearman,1000,-0.119088389619899,-0.15233476190623144,-0.08451109670201928,228538,2959
rainstorm_days,SCE,pearson,1000,-0.030970252786830302,-0.06239422918327122,0.0016845764528878595,228538,2959
rainstorm_days,EPR,spearman,1000,-0.0034054158758936148,-0.04251382702697378,0.035400331015561656,228538,2959
rainstorm_days,EPR,pearson,1000,-0.01227916646775222,-0.04699347576773001,0.020998761882564245,228538,2959
geol_age_ma,WLR,spearman,500,-0.13467928556723685,-0.15527165644862706,-0.11376361103750791,228538,5453
geol_age_ma,WLR,spearman,1000,-0.13467928556723685,-0.16169387847295463,-0.10746191214585671,228538,2959
geol_age_ma,WLR,pearson,1000,-0.018238556786281838,-0.027213843056924068,-0.007899034327825377,228538,2959
geol_age_ma,WLR,spearman,2000,-0.13467928556723685,-0.1692054077099897,-0.09979444409629573,228538,1647
geol_age_ma,NSM,spearman,1000,-0.13756557585467435,-0.16550563421425668,-0.11000861880588406,228538,2959
geol_age_ma,NSM,pearson,1000,-0.017452427266561467,-0.025574196092016853,-0.007665981082971039,228538,2959
geol_age_ma,SCE,spearman,1000,-0.34356973697164833,-0.36970166497154905,-0.3186459286362004,228538,2959
geol_age_ma,SCE,pearson,1000,-0.08470180103986816,-0.0974538119753586,-0.07526139310726061,228538,2959
geol_age_ma,EPR,spearman,1000,-0.13564239052042776,-0.1631746753939388,-0.10872292351517586,228538,2959
geol_age_ma,EPR,pearson,1000,-0.016938078896823184,-0.025716992987741317,-0.007091612668796424,228538,2959
erodibility_ord,WLR,spearman,500,0.12239953758538812,0.10076967834815218,0.14535987000209838,228538,5453
erodibility_ord,WLR,spearman,1000,0.12239953758538812,0.0930611284046997,0.15373165919432247,228538,2959
erodibility_ord,WLR,pearson,1000,0.06433011418143843,0.04120470499447261,0.08432053708474709,228538,2959
erodibility_ord,WLR,spearman,2000,0.12239953758538812,0.08489617266624122,0.1594913442947384,228538,1647
erodibility_ord,NSM,spearman,1000,0.1295688743581355,0.09851988959536606,0.1616770598210199,228538,2959
erodibility_ord,NSM,pearson,1000,0.06276402351803755,0.038999204072881065,0.08257448463958494,228538,2959
erodibility_ord,SCE,spearman,1000,0.3262438972280929,0.2977883036745108,0.3545723329095182,228538,2959
erodibility_ord,SCE,pearson,1000,0.17033592977436898,0.1569293369932938,0.18792507293515293,228538,2959
erodibility_ord,EPR,spearman,1000,0.12855752899326345,0.09735244996190308,0.1611151326793131,228538,2959
erodibility_ord,EPR,pearson,1000,0.06114019048711536,0.03829246972542856,0.0827439024699822,228538,2959
shaking_idx,WLR,spearman,500,-0.04809684505977953,-0.07661085153766152,-0.022921791577341574,228538,5453
shaking_idx,WLR,spearman,1000,-0.04809684505977953,-0.08487050649657366,-0.012441388521223312,228538,2959
shaking_idx,WLR,pearson,1000,-0.021069812132016825,-0.06326560896815221,0.01812711388800682,228538,2959
shaking_idx,WLR,spearman,2000,-0.04809684505977953,-0.09588827793216848,-0.002211489342465497,228538,1647
shaking_idx,NSM,spearman,1000,-0.031873467519183546,-0.06717888222726591,0.0034123617648181464,228538,2959
shaking_idx,NSM,pearson,1000,-0.0056045513360795055,-0.04599690916942087,0.03533168965771217,228538,2959
shaking_idx,SCE,spearman,1000,0.03486479650943015,0.002780781523603882,0.06922516521553697,228538,2959
shaking_idx,SCE,pearson,1000,-0.050436099914312464,-0.09336843654939299,-0.00833625653241996,228538,2959
shaking_idx,EPR,spearman,1000,-0.034014571704903615,-0.06957201882635045,0.0014581183794787436,228538,2959
shaking_idx,EPR,pearson,1000,-0.00475656520607654,-0.04750380096516021,0.03329486758846971,228538,2959
n_M5_50km,WLR,spearman,500,0.006721854029990493,-0.020163008658285433,0.03193344634990835,228538,5453
n_M5_50km,WLR,spearman,1000,0.006721854029990493,-0.03073443406919382,0.04238131917107127,228538,2959
n_M5_50km,WLR,pearson,1000,0.013438309835719217,-0.012599083727327598,0.03973897182610783,228538,2959
n_M5_50km,WLR,spearman,2000,0.006721854029990493,-0.04206996543633132,0.053977010015922616,228538,1647
n_M5_50km,NSM,spearman,1000,0.0077963472988195675,-0.02893213198054855,0.04424532875937638,228538,2959
n_M5_50km,NSM,pearson,1000,0.017027547550752732,-0.011843871563171925,0.04507584388384886,228538,2959
n_M5_50km,SCE,spearman,1000,-0.06635591428698998,-0.10202124480368469,-0.03234480021761971,228538,2959
n_M5_50km,SCE,pearson,1000,-0.06821975168205895,-0.09111396936695525,-0.0457901487707543,228538,2959
n_M5_50km,EPR,spearman,1000,0.00603934873803063,-0.030461480590202563,0.04265866590235727,228538,2959
n_M5_50km,EPR,pearson,1000,0.019358141577295047,-0.007535987229317461,0.04532008195514526,228538,2959
dist_M65_km,WLR,spearman,500,0.05617132232098924,0.030825173200030448,0.08399124817549675,228538,5453
dist_M65_km,WLR,spearman,1000,0.05617132232098924,0.020490017281951774,0.09187306994263386,228538,2959
dist_M65_km,WLR,pearson,1000,0.039146516857156595,0.005352808360431,0.07434816633931451,228538,2959
dist_M65_km,WLR,spearman,2000,0.05617132232098924,0.009660329835806142,0.10331571466186501,228538,1647
dist_M65_km,NSM,spearman,1000,0.05064266699551026,0.01596205720214169,0.08634720835485576,228538,2959
dist_M65_km,NSM,pearson,1000,0.026025464621267706,-0.005254046864009789,0.058910033156906856,228538,2959
dist_M65_km,SCE,spearman,1000,0.023798198429548747,-0.01052854875229403,0.056438081580302855,228538,2959
dist_M65_km,SCE,pearson,1000,0.05545578839605962,0.025550075918601114,0.08732989487962317,228538,2959
dist_M65_km,EPR,spearman,1000,0.051438265840560424,0.017212975765703326,0.08735357516654381,228538,2959
dist_M65_km,EPR,pearson,1000,0.027190502020212833,-0.004538280066105558,0.0610887893782151,228538,2959
